ts	                te	                td	    sa	            da	        sp	    dp	    pr	flg	     fwd stos	ipkt	ibyt	opkt	obyt	in	out	sas	das	smk	dmk	dtos	dir	nh	nhb	svln	dvln	ismc	odmc	idmc	osmc	mpls1	mpls2	mpls3	mpls4	mpls5	mpls6	mpls7	mpls8	mpls9	mpls10	cl	sl	al	ra	eng	exid	tr
2011-01-07 16:34:16	2011-01-07 16:34:49	33,004	10.100.65.59	255.255.255.255	25527	5246	UDP	........	0	0	3	678	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:31	2011-01-07 16:34:49	18,002	10.100.65.173	10.100.65.255	137	137	UDP	........	0	0	6	576	0	0	1	0	0	0	32	32	0	0	10.100.65.135	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:31	2011-01-07 16:34:49	18,002	10.100.65.163	224.0.0.251	5353	5353	UDP	........	0	0	24	2016	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:31	2011-01-07 16:34:49	18,002	10.100.65.163	224.0.0.252	50700	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:31	2011-01-07 16:34:49	18,002	10.100.65.173	224.0.0.252	55725	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:33	2011-01-07 16:34:49	16,001	10.100.65.163	224.0.0.252	64758	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.613
2011-01-07 16:34:21	2011-01-07 16:34:49	27,224	0.0.0.0	0.0.0.0	0	0	0	........	0	0	3	192	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:fc:00:e2:cd	00:00:00:00:00:00	c8:4b:d6:48:c1:61	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.614
2011-01-07 16:34:22	2011-01-07 16:34:49	26,223	0.0.0.0	0.0.0.0	0	0	0	........	0	0	3	192	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	e8:78:ee:ef:7b:a8	00:00:00:00:00:00	c8:4b:d6:48:c1:61	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.614
2011-01-07 16:34:36	2011-01-07 16:34:49	12,175	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	7c:7a:3c:15:de:a0	00:00:00:00:00:00	c8:4b:d6:48:c1:61	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.614
2011-01-07 16:34:31	2011-01-07 16:34:49	18,002	0.0.0.0	0.0.0.0	0	0	0	........	0	0	24	2496	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	00:d7:6d:b1:b0:66	00:00:00:00:00:00	33:33:00:00:00:fb	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.614
2011-01-07 16:34:37	2011-01-07 16:34:49	12,014	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	bc:d0:eb:75:32:60	00:00:00:00:00:00	c8:4b:d6:48:c1:61	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.614
2011-01-07 16:34:22	2011-01-07 16:34:49	26,054	0.0.0.0	0.0.0.0	0	0	0	........	0	0	3	192	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	f4:e9:75:12:d9:ae	00:00:00:00:00:00	c8:4b:d6:48:c1:61	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.614
2011-01-07 16:34:31	2011-01-07 16:34:49	18,002	0.0.0.0	0.0.0.0	0	0	0	........	0	0	8	784	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	00:d7:6d:b1:b0:66	00:00:00:00:00:00	33:33:00:01:00:03	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:45.614
2011-01-07 16:34:42	2011-01-07 16:34:44	2	0.0.0.0	0.0.0.0	0	0	0	........	0	0	3	192	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:fc:00:9a:e2	00:00:00:00:00:00	ff:ff:ff:ff:ff:ff	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:38	2011-01-07 16:34:38	0	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	58:ca:ac:95:f1:80	00:00:00:00:00:00	c8:4b:d6:48:c1:61	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:38	2011-01-07 16:34:38	0	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	e8:78:ee:b4:6c:c0	00:00:00:00:00:00	c8:4b:d6:48:c1:61	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:55	2011-01-07 16:34:55	0	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	66:fc:e8:ec:1f:6c	00:00:00:00:00:00	00:00:fc:00:f5:0b	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:00	2011-01-07 16:34:52	52,003	0.0.0.0	0.0.0.0	0	0	0	........	0	0	137	8768	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	00:09:0f:09:1e:0a	00:00:00:00:00:00	ff:ff:ff:ff:ff:ff	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:57	2011-01-07 16:34:57	0	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	167	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:fc:00:9a:e2	00:00:00:00:00:00	33:33:00:01:00:02	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:51	2011-01-07 16:34:51	0	0.0.0.0	0.0.0.0	0	0	0	........	0	0	1	64	0	0	1	0	0	0	0	0	0	0	0.0.0.0	0.0.0.0	0	0	ae:28:d0:1d:7c:e3	00:00:00:00:00:00	bc:d0:eb:75:32:62	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:32	2011-01-07 16:34:54	22,014	10.100.65.123	255.255.255.255	20730	5246	UDP	........	0	0	3	687	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:21	2011-01-07 16:34:43	21,798	10.100.65.154	224.0.1.140	58419	5246	UDP	........	0	0	3	678	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:48	2011-01-07 16:34:54	6,034	10.100.65.59	224.0.1.140	25535	5246	UDP	........	0	0	3	678	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:54	2011-01-07 16:34:54	0	10.100.65.124	224.0.1.140	32393	5246	UDP	........	0	0	1	226	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:17	2011-01-07 16:34:39	22,002	10.100.65.126	224.0.1.140	39165	5246	UDP	........	0	0	3	705	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:30	2011-01-07 16:34:48	17,963	10.100.65.124	255.255.255.255	32392	5246	UDP	........	0	0	3	678	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:57	2011-01-07 16:34:57	0	10.100.65.126	255.255.255.255	39166	5246	UDP	........	0	0	1	235	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:48	2011-01-07 16:34:54	6,034	10.100.65.59	255.255.255.255	25535	5246	UDP	........	0	0	3	678	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:20	2011-01-07 16:34:42	22,009	10.100.65.154	255.255.255.255	58419	5246	UDP	........	0	0	3	678	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:32	2011-01-07 16:34:54	22,014	10.100.65.123	224.0.1.140	20730	5246	UDP	........	0	0	3	687	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:30	2011-01-07 16:34:48	17,963	10.100.65.124	224.0.1.140	32392	5246	UDP	........	0	0	3	678	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:56	2011-01-07 16:34:56	0	10.100.65.126	224.0.1.140	39166	5246	UDP	........	0	0	1	235	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:42	2011-01-07 16:34:42	0	0.0.0.0	255.255.255.255	68	67	UDP	........	0	0	1	359	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:54	2011-01-07 16:34:54	0	10.100.65.124	255.255.255.255	32393	5246	UDP	........	0	0	1	226	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:16	2011-01-07 16:34:38	22	10.100.65.126	255.255.255.255	39165	5246	UDP	........	0	0	3	705	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:34:42	2011-01-07 16:34:42	0	10.100.65.254	255.255.255.255	67	68	UDP	........	0	0	1	346	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:23:56.341
2011-01-07 16:35:00	2011-01-07 16:35:21	21,01	10.100.65.163	224.0.0.252	51119	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:02	2011-01-07 16:35:21	19,023	10.100.65.173	224.0.0.252	50942	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:00	2011-01-07 16:35:21	21,01	10.100.65.173	224.0.0.251	5353	5353	UDP	........	0	0	35	2940	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:00	2011-01-07 16:35:21	21,01	10.100.65.173	224.0.0.252	54520	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:00	2011-01-07 16:35:21	21,01	10.100.65.163	10.100.65.255	137	137	UDP	........	0	0	9	864	0	0	1	0	0	0	32	32	0	0	10.100.65.135	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:05	2011-01-07 16:35:21	16,008	10.100.65.163	224.0.0.252	51795	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:05	2011-01-07 16:35:21	16,008	10.100.65.173	224.0.0.252	61653	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:02	2011-01-07 16:35:21	19,023	10.100.65.173	224.0.0.252	51702	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:02	2011-01-07 16:35:21	19,023	10.100.65.163	224.0.0.252	56016	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:00	2011-01-07 16:35:21	21,01	10.100.65.163	224.0.0.252	51433	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:04	2011-01-07 16:35:21	17,005	10.100.65.163	224.0.0.252	56094	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:00	2011-01-07 16:35:21	21,01	10.100.65.173	10.100.65.255	137	137	UDP	........	0	0	9	864	0	0	1	0	0	0	32	32	0	0	10.100.65.135	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:02	2011-01-07 16:35:21	19,023	10.100.65.163	224.0.0.252	50773	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:00	2011-01-07 16:35:21	21,01	10.100.65.163	224.0.0.251	5353	5353	UDP	........	0	0	35	2940	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:00	2011-01-07 16:35:21	21,01	10.100.65.173	224.0.0.252	58332	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:04	2011-01-07 16:35:21	17,005	10.100.65.173	224.0.0.252	61342	5355	UDP	........	0	0	2	156	0	0	1	0	0	0	32	0	0	0	0.0.0.0	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:16.707
2011-01-07 16:35:00	2011-01-07 16:35:22	21,988	10.100.65.254	255.255.255.255	67	68	UDP	........	0	0	1	346	0	0	1	0	0	0	32	32	0	0	127.0.0.1	0.0.0.0	0	0	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	00:00:00:00:00:00	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	0-0-0	    0.000	    0.000	    0.000	10.100.65.135	1/0	1	2024-06-18 13:24:18.613
